Y,A,L,W,S
,,0,0.2805409976401106,0
,,0,0.8101064428713562,0
,,0,0.3214758035896946,0
,,1,1.3620822782693542,0
,,1,1.4120587843912102,0
,,0,-0.4535697209049771,0
,,1,0.9950969539509944,0
,,1,-0.2528130356196306,0
,,0,-1.4333992949937973,0
,,0,0.12824821607402936,0
,,1,-1.532770696368971,0
,,0,0.04720575610955212,0
,,0,-0.20167250340242887,0
,,1,0.12447799853766647,0
,,1,-0.4946863070480189,0
,,1,0.8510241148343226,0
,,1,-0.4247552414065582,0
,,1,0.8370096215041042,0
,,0,1.1136295961818914,0
,,0,0.7543880047819871,0
,,1,-0.054437469885956324,0
,,0,-0.3222912951166062,0
,,1,-0.3319590159970973,0
,,0,-0.9381116000100618,0
,,0,-0.6912309092643051,0
,,0,-0.2742379974197218,0
,,0,-0.3713346757448838,0
,,0,-0.7064717671261139,0
,,0,-0.850284584716143,0
,,1,0.9515244908612941,0
,,1,0.7453702857863409,0
,,0,-0.10375406710729028,0
,,1,-0.27258193112188156,0
,,1,-0.6852382567585117,0
,,0,-0.13234662394451183,0
,,0,1.1648230263600792,0
,,0,-1.3137795184961962,0
,,0,-1.273791783677647,0
,,1,0.5546346435576244,0
,,0,-0.3764487532720709,0
,,0,0.040868465279938065,0
,,0,0.04111433042587622,0
,,1,0.5027286173228518,0
,,0,-0.06871045850185,0
,,0,0.5364646611648524,0
,,0,-0.6534744285214654,0
,,0,-0.2939261801457999,0
,,0,-0.2252136959866825,0
,,0,-1.0790940124530992,0
,,0,-0.24439189178441265,0
,,1,0.5046490167455369,0
,,0,-0.6636920222748778,0
,,0,-0.6438773937840494,0
,,1,0.18726094259133189,0
,,0,1.4664390658875395,0
,,1,1.8898344941329313,0
,,1,0.7894434716196953,0
,,0,-0.7251053464957952,0
,,0,-0.4348933611467504,0
,,0,-0.4241808575478081,0
,,0,2.2041203981252453,0
,,0,-0.7467015733663326,0
,,0,-0.4993337954072906,0
,,1,0.5778273824006772,0
,,1,-0.7140251645133181,0
,,1,0.4126673434827587,0
,,0,-0.6614866477883731,0
,,1,0.49575323803377325,0
,,1,1.1526348528256813,0
,,0,0.2653691667967079,0
,,1,-0.008366819138286125,0
,,0,0.08348088529648567,0
,,1,0.20746977692014426,0
,,0,0.8970581891935144,0
,,1,-0.4077498531147703,0
,,0,0.10532675469551586,0
,,1,-0.8001421648716938,0
,,0,0.2592569821710273,0
,,0,-0.03893250772448968,0
,,0,-0.4480072014466075,0
,,1,1.9488498713104514,0
,,1,-1.5472736140191095,0
,,1,0.4882907270440415,0
,,0,0.5750450006894152,0
,,0,-0.6894963026345526,0
,,0,-0.3134803058088453,0
,,1,-0.6782784062912914,0
,,0,-0.3912202010695339,0
,,1,0.11834843304972775,0
,,0,-1.3354972974977461,0
,,1,-1.2530362395955525,0
,,0,1.0421747881920298,0
,,0,-0.2886299360132929,0
,,0,-0.8094274656214498,0
,,0,-1.4437597743942487,0
,,0,0.02592020249148302,0
,,0,-0.28137199577157074,0
,,0,0.5556696445342434,0
,,1,0.07905119716345597,0
,,0,0.5875951381699375,0
,,0,-0.12231604772029496,0
,,1,-0.46225865659777954,0
,,0,0.7063071342737502,0
,,0,1.3583186943608654,0
,,1,0.039811563967313175,0
,,1,-0.6344705413798719,0
,,1,-2.627761330011454,0
,,1,-0.5782112218085659,0
,,0,0.6302246032322182,0
,,0,-0.19463228220418763,0
,,0,-1.493000024932942,0
,,0,0.3164748233819865,0
,,0,-1.179520223351721,0
,,0,-0.24034770330886465,0
,,0,-0.8079604289710215,0
,,0,1.0474464148260971,0
,,0,0.3780196184484163,0
,,0,-0.5016658857215414,0
,,0,0.629951945443528,0
,,1,-1.6525018028022704,0
,,0,0.6974197457109427,0
,,1,0.18458104044429527,0
,,1,-1.0772793205466618,0
,,0,0.2737284459130742,0
,,1,-0.33778401888973486,0
,,0,0.06583168346724513,0
,,1,0.8402119870133337,0
,,0,-0.4679969517919649,0
,,0,1.0232724283590504,0
,,1,0.03283205753293667,0
,,0,-0.24871266548612456,0
,,1,-1.2453072085952592,0
,,0,-0.5870480614458817,0
,,0,0.5118614757179542,0
,,0,0.3380691988190993,0
,,0,-0.07718598970844456,0
,,0,0.9805236570733653,0
,,1,0.14402660267681758,0
,,1,-0.59671960944522,0
,,0,-0.6422007885180921,0
,,1,-0.3091131551600648,0
,,0,1.8393952813718246,0
,,1,-0.5822756018176689,0
,,0,-0.5024838713434313,0
,,0,0.4242808028583455,0
,,1,-0.010727441249596414,0
,,0,-0.3611813005592729,0
,,0,1.0222067378001083,0
,,0,0.5747507316804671,0
,,0,-0.6206658786852336,0
,,0,-0.3994483351187803,0
,,0,-0.10202321997483357,0
,,0,-0.034766265187453405,0
,,0,-1.7048379669840774,0
,,0,0.5424210700768056,0
,,0,-1.1927037770306046,0
,,0,0.9925209626017241,0
,,0,0.65808549961445,0
,,0,-0.3520274383167812,0
,,0,-0.41715591988015494,0
,,0,-0.6262725321462481,0
,,0,0.9150171633045141,0
,,0,1.8608619472458128,0
,,1,-0.062367669218950594,0
,,1,1.3893296638886161,0
,,1,-0.25453064055951147,0
,,1,0.2111660819862715,0
,,1,-0.607325082977348,0
,,0,-1.133539400172259,0
,,1,0.4117533357833035,0
,,1,-0.8502830052725165,0
,,0,-1.2732337378029415,0
,,0,-0.6078914346305571,0
,,1,0.24597303276629295,0
,,1,0.020014212981168865,0
,,0,0.30717649139126285,0
,,1,0.5112134470569802,0
,,0,0.07810826503908638,0
,,0,-0.12059622570785457,0
,,1,1.7612204057871461,0
,,0,0.12437606173186083,0
,,1,-1.3913480181323368,0
,,1,-1.6503167612283807,0
,,0,0.24325630568101606,0
,,1,0.029986050853658935,0
,,1,-0.9668168962118036,0
,,1,1.4055683405888764,0
,,0,-0.6781589709457191,0
,,0,0.13204186188318842,0
,,0,0.19526506695712673,0
,,1,1.1327290951098137,0
,,1,-0.22831783644440584,0
,,0,1.3194211781545444,0
,,1,1.2077479290328386,0
,,1,1.5167663417639197,0
,,1,1.1378765722269495,0
,,0,0.6245871302423489,0
,,1,-0.296592395246819,0
,,0,-0.011863779286639894,0
,,1,0.41223341621689474,0
,,0,0.7449976055577423,0
,,1,0.5056017559789837,0
,,1,-0.465692475608506,0
,,0,0.6758446145396643,0
,,0,0.4311719803695968,0
,,0,-0.4718615819156822,0
,,1,-1.75182096425482,0
,,1,1.1182001245605993,0
,,0,-0.8120864446594923,0
,,0,0.27354971474006967,0
,,0,-0.790650892294791,0
,,0,0.14149883861285106,0
,,1,-0.017585967172399037,0
,,1,-0.11025988766570942,0
,,0,0.8774654640971389,0
,,1,1.2818622660530903,0
,,0,0.5343104754279641,0
,,1,-0.3875178116240142,0
,,0,0.14056760649762778,0
,,0,-0.8315672990487627,0
,,0,0.8770389105199508,0
,,0,-2.042449366459453,0
,,0,0.22228535797731008,0
,,0,0.0887394459573387,0
,,0,0.6864599564311055,0
,,1,-0.3454715156427653,0
,,1,-0.3102328140278808,0
,,1,0.8954333613874996,0
,,0,1.5391505711911795,0
,,1,0.3327790325199384,0
,,0,-0.5021543711153793,0
,,0,-0.43880509017876285,0
,,0,1.3790472585492466,0
,,0,0.28202551227768324,0
,,0,-0.03189257170483418,0
,,0,-0.23743019161317924,0
,,1,-0.2110899405658756,0
,,0,0.4502831860402742,0
,,1,-0.6004017468202744,0
,,0,-0.5243098866235203,0
,,0,0.7810344266088249,0
,,1,0.27536894650316934,0
,,0,0.9169306915700283,0
,,0,0.9992972760346235,0
,,1,-0.8673149366049537,0
,,1,0.33687300580080726,0
,,0,-0.9751624799527907,0
,,0,0.16051876937025802,0
,,1,0.4066028074890073,0
,,1,-0.6632977583873616,0
,,1,-0.20437209952941576,0
,,1,0.734266656210362,0
,,1,-0.516961542489965,0
,,1,0.7045183806679011,0
,,0,0.3165406728234626,0
,,0,-0.7604462032626607,0
,,1,3.0222855227272523,0
,,0,-0.329069549381863,0
,,0,-0.2822172158893772,0
,,0,-0.6171497397368073,0
,,0,-0.603725902033858,0
,,0,-0.3853877801730798,0
,,0,0.11793946006452204,0
,,0,0.36952631852619383,0
,,0,0.2435025962556912,0
,,1,-0.10726845580533942,0
,,1,-0.40840276813521215,0
,,0,1.634292672636978,0
,,1,1.1417547489812763,0
,,1,-2.4458659509706657,0
,,1,-0.4565509821612856,0
,,1,0.8813795267358846,0
,,1,0.36049247827987563,0
,,1,0.7248610452712683,0
,,1,-0.48447186524998753,0
,,0,0.5479251698151527,0
,,0,0.11917395244921847,0
,,1,1.36980656478945,0
,,0,-0.5752670416159437,0
,,1,-0.62775906015212,0
,,1,-0.48201139247640684,0
,,1,0.7029289657797457,0
,,0,0.21124232874723498,0
,,1,-0.941860579013019,0
,,0,0.20499568123615924,0
,,1,0.6957575748366486,0
,,0,0.07153310500165515,0
,,1,0.6490862512534896,0
,,1,0.7697469256285884,0
,,1,1.5451283768083433,0
,,1,1.6367623870458738,0
,,1,0.7729522553026401,0
,,0,-0.6788413885265169,0
,,1,0.4563742328289165,0
,,0,0.45819394337913766,0
,,0,1.2157536128776327,0
,,0,0.49022776767913206,0
,,0,1.95206476434294,0
,,0,0.00527681246528918,0
,,0,-0.9415071924036456,0
,,0,0.5466142625402785,0
,,0,0.4263523362401815,0
,,0,-0.7815955337907515,0
,,0,-0.2965363078043229,0
,,1,-1.6593404751976426,0
,,0,-0.42305764212189745,0
,,0,-0.39958189748493955,0
,,0,1.0545160423180235,0
,,1,0.9604439874096133,0
,,0,1.2934685528874932,0
,,0,0.1296121599445657,0
,,1,-0.4174083660699219,0
,,0,0.7224003544339858,0
,,0,0.6245660320089049,0
,,1,0.3454017885759799,0
,,1,0.9401286276492676,0
,,1,0.7317970553301746,0
,,0,0.5654112661669553,0
,,1,0.20967223532452334,0
,,1,0.06509332899429189,0
,,1,-0.7471838813403321,0
,,0,-0.5131868095990066,0
,,0,0.49979433993126327,0
,,0,0.21152476044884244,0
,,0,0.6994751700764813,0
,,0,0.9460966230074344,0
,,0,0.3703249308752928,0
,,0,-0.9700901447196899,0
,,0,-1.3011939842066482,0
,,0,-1.4869280425393099,0
,,0,-0.006439533981648619,0
,,1,-0.8420836774125242,0
,,0,-0.19664363133084897,0
,,0,-0.6638261764042898,0
,,1,0.4474293073275943,0
,,0,-1.0178411129688345,0
,,1,0.020771639600848758,0
,,0,-0.14593634557035032,0
,,1,0.7987078682317728,0
,,0,-1.5204593398797248,0
,,0,0.17092499148367604,0
,,1,1.6281396663899284,0
,,1,0.0034691824565286577,0
,,1,-1.1156767656393882,0
,,0,-0.4146405073909389,0
,,0,0.9890793476021554,0
,,0,0.8356661663573981,0
,,0,0.5730007040460258,0
,,1,0.5115811199979051,0
,,0,0.9037428039193984,0
,,1,-0.19195634161729466,0
,,0,-1.1339421788798367,0
,,0,0.5978284448930182,0
,,0,0.7805511987566481,0
,,0,-1.0638701017881578,0
,,1,1.4241199252610375,0
,,0,-1.0031811234564563,0
,,0,-0.20949938500470985,0
,,1,-1.0690107713758479,0
,,0,-0.15532959906831142,0
,,0,-0.025723359218008054,0
,,1,1.1090830208803393,0
,,1,-0.1864429146130133,0
,,1,-0.05540349920022919,0
,,1,0.7958125892543325,0
,,0,-0.0725996649865087,0
,,0,-1.1926300217590642,0
,,0,0.8685180028776519,0
,,1,0.36932873974454805,0
,,0,1.3318218253889778,0
,,1,-0.8835240888608051,0
,,0,0.48526895434803546,0
,,1,0.6058876604401622,0
,,0,-0.6379160719221691,0
,,0,-0.8098636564750922,0
,,1,0.31228154016197657,0
,,0,-0.7334823352517503,0
,,0,0.9524899938899153,0
,,0,1.3506470450339174,0
,,0,-0.3572524898758525,0
,,0,-0.6300627380757986,0
,,1,-0.00022860857366232345,0
,,1,-0.6530252623072098,0
,,0,-0.2596706741906678,0
,,0,0.03414736648137699,0
,,1,0.6355226669250744,0
,,1,0.818324950791696,0
,,0,-1.7154125607408965,0
,,0,-0.22087392044112658,0
,,0,0.2056811448509628,0
,,1,-0.646306425315887,0
,,1,0.5054751360055846,0
,,1,-1.5292164041954588,0
,,0,-0.456124287331358,0
,,0,-0.7243943291634495,0
,,1,-1.073591917834028,0
,,0,0.2073445655340138,0
,,1,-1.511885052957189,0
,,0,-0.9220540886421119,0
,,0,1.2192836744691389,0
,,0,1.0743508153216093,0
,,0,1.1135209295886794,0
,,1,-1.2285108613160554,0
,,0,-1.0389588018022968,0
,,0,-0.3097272947582695,0
,,1,0.4875351660109383,0
,,1,-0.007309884642094978,0
,,0,0.0249764020251776,0
,,1,-0.6339136733498514,0
,,1,0.41057610624434054,0
,,0,1.4687872577393903,0
,,1,1.0902178416660309,0
,,0,1.1856025684746125,0
,,1,0.8074808451311996,0
,,1,0.8540928792902163,0
,,1,-1.6113513010551659,0
,,0,-1.6109769697899976,0
,,0,0.16314159363482428,0
,,0,-0.7342046082643835,0
,,1,-0.14231605292824293,0
,,0,0.48905129656980995,0
,,0,0.575116872141757,0
,,1,0.4660622165863317,0
,,0,0.196681499104283,0
,,0,0.04117639219222331,0
,,0,1.018110432482736,0
,,0,-0.30312349620486784,0
,,1,0.82074569578621,0
,,1,0.11154501437044323,0
,,1,1.1670049218874408,0
,,0,1.1100457145759421,0
,,1,0.10201030716304388,0
,,0,0.2685164588795002,0
,,0,-1.7971922462877916,0
,,0,-0.7409023379776929,0
,,1,-0.8108972894610474,0
,,0,0.43466317316075415,0
,,0,-0.8190505586267713,0
,,0,-0.3768727298684382,0
,,0,0.9898944096352577,0
,,1,0.3602211349984955,0
,,0,0.24873435380419612,0
,,0,-0.327012140307327,0
,,0,0.035452243746697566,0
,,0,-0.04457688402591244,0
,,0,0.6646877300949361,0
,,0,-0.6531350925971892,0
,,0,-0.21623705031730778,0
,,0,0.23358656123083618,0
,,0,-0.16060364828795043,0
,,1,-0.9798372084135545,0
,,0,0.4555338850354662,0
,,0,0.2185709428760613,0
,,0,-1.8502811077197656,0
,,0,-2.0331749464327316,0
,,1,0.9475842694823371,0
,,0,-0.10093379979943023,0
,,0,-0.5973568627305885,0
,,1,-0.03776792638014868,0
,,0,0.5152286995710434,0
,,1,0.6926691952776944,0
,,0,0.7972669136167488,0
,,1,-1.5368116331270387,0
,,1,0.5013425855226721,0
,,0,-0.1535704503504809,0
,,0,-0.24841311290687182,0
,,0,-0.5600618092731644,0
,,0,-1.0096219023258797,0
,,0,0.4217438406905438,0
,,1,-1.7652477590651685,0
,,1,1.8927909623904597,0
,,0,-0.13229981591988263,0
,,0,0.5380118307012131,0
,,0,0.5333905986943401,0
,,0,-0.4254485486993083,0
,,0,0.7359958746100921,0
,,0,-0.4288685315540376,0
,,0,0.8079673835761548,0
,,0,0.23384874579136297,0
,,0,0.35300396532406425,0
,,0,-0.05907149303118434,0
,,0,0.00027794823297769207,0
,,0,0.8124445471986099,0
,,1,-0.7068218682429493,0
,,0,0.5191959916264463,0
,,0,-0.14745094899044534,0
,,1,0.43698993942631975,0
,,0,0.15280760213692937,0
,,0,-0.8290788431847073,0
,,0,0.4247697533696185,0
,,0,-0.5721084904789786,0
,,0,-0.3648638420974875,0
,,0,-0.5362688004818769,0
,,0,-0.46815155444361045,0
,,0,-1.696814765000263,0
,,1,0.3710656444902906,0
,,0,-1.102590803789502,0
,,1,0.5123951057965401,0
,,0,-0.4895344435376544,0
,,1,0.6630505422383077,0
,,0,-1.6165529919986796,0
,,0,-1.6858245885595766,0
,,0,-1.8221692127231055,0
,,0,-1.5202809753202782,0
,,0,1.0103319380915272,0
,,1,-1.0308646069117944,0
,,0,-0.6445576065709087,0
,,1,-0.6255283393850962,0
,,1,0.15783834140473296,0
,,0,0.5860329178274438,0
,,0,-0.059803587168457774,0
,,0,0.4639242040777607,0
,,1,1.3230905019975159,0
,,0,-0.9081596361293908,0
,,0,-0.48675359543604924,0
,,0,1.4027964785463916,0
,,1,0.080752969794635,0
,,0,-0.5661799271126635,0
,,1,-0.9535434575177517,0
,,1,-0.08003235139486425,0
,,1,0.3766163165879386,0
,,0,-0.67763025804301,0
,,0,2.0691668455612358,0
,,0,0.1697758253663543,0
,,1,0.22743722926938356,0
,,1,0.9723512073882874,0
,,1,-0.09060308522721243,0
,,0,-1.5559330259582762,0
,,1,0.0012801474062216983,0
,,0,1.2280340848783802,0
,,1,-1.5322215481684436,0
,,0,-0.5143632212970086,0
,,0,0.9106790062972169,0
,,0,-0.18953372503911,0
,,0,0.7140727185467287,0
,,0,0.526882603106411,0
,,0,-0.9717480855521472,0
,,0,-0.4124909033653665,0
,,1,1.7638477739723988,0
,,0,0.2157967514682308,0
,,1,-0.33098112097834564,0
,,1,0.299681412469112,0
,,0,-0.3352198636196483,0
,,0,-0.6885869676263456,0
,,1,0.4736777894840221,0
,,1,-0.4211651493909079,0
,,0,0.9083501518889446,0
,,0,1.5726047205699187,0
,,1,-1.502286878820696,0
,,0,-0.6267186393329831,0
,,1,-1.1575032269030883,0
,,0,1.2733003928674171,0
,,0,-0.32960537622970826,0
,,0,-0.6437728896657969,0
,,0,-1.5457608606210937,0
,,1,-0.16552113462198814,0
,,0,-0.9292265569087232,0
,,1,-1.7617312936595608,0
,,1,-1.1590440022191604,0
,,0,0.6009497912458253,0
,,0,0.3301337310441894,0
,,1,-0.18314628169060082,0
,,0,1.158975784854955,0
,,0,-0.7889395624665881,0
,,0,1.0321522278178907,0
,,0,0.04438189526073194,0
,,0,-0.5501222042198525,0
,,0,0.04307635603711799,0
,,1,0.5778905403928202,0
,,0,0.8219863055711543,0
,,0,0.8801855287036031,0
,,0,-0.04878612922390065,0
,,0,-1.4909674735677132,0
,,0,-0.625787437730286,0
,,0,-0.3818825763272271,0
,,1,-1.4071004857513982,0
,,0,0.9619295967175067,0
,,0,1.0314115084266195,0
,,0,-0.39279226710250237,0
,,0,1.3295216950630175,0
,,1,-0.5283412493576969,0
,,0,-0.46513767417134627,0
,,0,-0.29453234399654715,0
,,1,-0.1979581123826023,0
,,0,-0.05845646934011702,0
,,0,1.7286406148841067,0
,,0,-0.768663907771454,0
,,1,1.13711758650235,0
,,0,0.627649581199832,0
,,1,-0.6613946240408611,0
,,1,-1.77274851604074,0
,,0,0.30500863436942466,0
,,0,-0.484885575006268,0
,,0,0.4712004346151907,0
,,0,-0.1533041216310885,0
,,0,0.4388462385777134,0
,,0,-0.6079470998012091,0
,,0,-0.8308145841672879,0
,,1,-0.47712786722984313,0
,,0,1.2834822956971137,0
,,0,-1.1428064273560274,0
,,0,1.1121537119018652,0
,,0,-0.5305442639020838,0
,,1,1.776769490730912,0
,,1,1.2722953028953519,0
,,0,-0.9535320035801804,0
,,1,-1.763486815079108,0
,,0,1.0056250452707938,0
,,0,-0.9137930922332167,0
,,1,-0.4346785378118272,0
,,0,0.872419281802982,0
,,0,0.5749599674847498,0
,,0,-2.0800159741761792,0
,,0,-0.9199225788889993,0
,,0,-0.017777913112754378,0
,,1,0.3530445086005786,0
,,1,-0.6004960494332267,0
,,1,0.5344301232032007,0
,,0,-1.0907651151514213,0
,,1,-1.191243683930987,0
,,1,0.3708758166850854,0
,,1,-0.20253758697400376,0
,,0,-0.9368916274883051,0
,,0,0.6206236856970965,0
,,0,-0.6322340033804855,0
,,1,-0.5779857094299911,0
,,0,0.7662423968214729,0
,,0,-1.0952454578268014,0
,,1,0.5842599067250799,0
,,0,-0.20044850670571535,0
,,1,0.3144666284565479,0
,,1,0.7716338556090815,0
,,0,0.3877916325239254,0
,,0,-2.11908682625026,0
,,0,-0.6512225213779792,0
,,0,-0.9256519666920036,0
,,1,-0.8498439261520662,0
,,0,-1.1259320175989085,0
,,1,-0.15940655433829853,0
,,0,-0.3097358934676196,0
,,1,-0.18789554394350635,0
,,0,1.426896320414412,0
,,0,-0.9632513832837915,0
,,1,-0.10256908646263718,0
,,0,-0.09315127350379639,0
,,0,-0.034972668632404176,0
,,0,-0.8514080470442915,0
,,0,0.04055988061012263,0
,,0,0.8858188354163735,0
,,1,0.3160257596914293,0
,,1,0.5367906258762134,0
,,0,-1.124431649684242,0
,,0,-1.5493417224571961,0
,,0,0.9246053900851408,0
,,1,-0.810720651096211,0
,,0,0.7585687529429526,0
,,1,-0.06587155078654403,0
,,1,-0.8769914942176608,0
,,1,1.405002644127508,0
,,0,-0.6216487279255681,0
,,0,-0.07856697587849347,0
,,1,-0.32389634422614116,0
,,0,1.0549099298985454,0
,,0,-0.8645280908141151,0
,,0,-0.17125436407894049,0
,,0,-1.9159759160496288,0
,,0,1.251262592252383,0
,,0,-1.0529434067124557,0
,,0,0.5239595952742746,0
,,0,-0.04992495052809401,0
,,0,-0.6209034161407819,0
,,0,0.1039320907668066,0
,,1,-0.8780846434556483,0
,,0,0.0367750581377509,0
,,0,0.17049828201464254,0
,,0,-0.7138707867354454,0
,,1,-0.9055514663838679,0
,,1,-0.5428140438033963,0
,,1,0.25113895343066717,0
,,1,0.21529175821736715,0
,,0,0.1745380194509793,0
,,0,-1.0999066431878772,0
,,1,-0.41627890383021116,0
,,1,-0.9277898678754142,0
,,1,0.4921994420377753,0
,,1,0.4579484732815178,0
,,0,-1.0570973518590443,0
,,0,0.18634917712632804,0
,,1,-1.2324567240322304,0
,,0,-0.4837458512883419,0
,,0,0.10816687199956346,0
,,0,0.16916135724396486,0
,,0,-0.43914538042270557,0
,,0,-0.3253300871733341,0
,,0,1.055639039733108,0
,,0,1.033037681554849,0
,,0,0.9397193973688661,0
,,0,0.7783733118133578,0
,,0,0.5958182838030708,0
,,0,-0.3585660279030491,0
,,1,-0.9097594391984992,0
,,0,0.9644921108110651,0
,,0,1.4305581350682524,0
,,0,-0.6445644393276205,0
,,1,-0.6394949434945378,0
,,1,0.11145938074558556,0
,,1,0.22418661988151736,0
,,0,-0.7021784060102051,0
,,1,0.5629977614229106,0
,,1,-1.0198802258700115,0
,,1,-0.6402146363334595,0
,,0,0.9283829049965345,0
,,1,-0.10432781178645882,0
,,0,0.8951097016976163,0
,,1,0.6980431658159355,0
,,0,-1.6841528936495842,0
,,0,0.9817662594211585,0
,,0,0.7758766247647763,0
,,0,1.3429097907977592,0
,,0,-0.2590003616532441,0
,,0,-0.15596963204437927,0
,,0,0.8238058060188107,0
,,0,-2.2747247133762354,0
,,1,-0.3816351754180575,0
,,1,-0.4280938124333393,0
,,1,-0.604199901928104,0
,,0,-0.5450883569771539,0
,,0,1.2104008590936508,0
,,0,-1.010987777915935,0
,,0,-0.8099993792991045,0
,,0,-1.4285818711363263,0
,,0,0.38904687638384,0
,,1,0.4294792386450737,0
,,1,-1.4824689789696983,0
,,0,0.16271309254940786,0
,,0,2.275939181898845,0
,,0,0.9610471161913625,0
,,0,-0.8600324164015151,0
,,0,-0.9238649787695783,0
,,0,0.2750910764621662,0
,,0,-0.34598789472406044,0
,,0,-1.2802467778545417,0
,,0,-0.8921668903567603,0
,,0,-1.0025463197461115,0
,,1,1.1382893863898582,0
,,1,0.323126770000412,0
,,0,-0.46431405657894953,0
,,0,0.7425250390858886,0
,,1,0.4970791335308796,0
,,0,-0.009088051190677402,0
,,0,0.2442662988073683,0
,,1,1.962251414409516,0
,,0,-0.8821105796137428,0
,,1,0.17283211561616235,0
,,1,1.09500113151164,0
,,1,-1.697890062846795,0
,,0,0.13907970002504325,0
,,0,-1.3462625248722628,0
,,0,0.19717635639600392,0
,,1,-0.8358568752877007,0
,,0,-1.1327550435733513,0
,,0,0.19238247960911084,0
,,1,-0.33329035460046297,0
,,0,0.25941714812573874,0
,,0,-1.3845689858306822,0
,,0,-1.4647688939613448,0
,,1,-0.9858185511020322,0
,,1,-2.1495095266129653,0
,,1,-0.159054180813903,0
,,1,-1.1420774087164625,0
,,0,-0.026098700755621266,0
,,0,-0.44171379056141563,0
,,0,0.6161857308127113,0
,,1,0.7842286401030741,0
,,1,0.3439942736729395,0
,,0,-0.954539153450805,0
,,1,-0.9774258693560055,0
,,1,1.4655488217292012,0
,,1,1.1176626860375516,0
,,1,1.5774529929715997,0
,,1,0.28374529408927385,0
,,1,-1.9462123353135898,0
,,0,-0.25232577418851326,0
,,1,-0.7877410691787516,0
,,0,-0.12097578473513444,0
,,0,0.5624837886156088,0
,,0,-0.7278565595164762,0
,,0,1.3815433705072393,0
,,1,-1.4139970941906717,0
,,0,0.2555756230383313,0
,,0,-0.041019184186040863,0
,,1,0.510571611871983,0
,,1,1.587487231689947,0
,,1,1.090174244079585,0
,,1,0.8340185989377578,0
,,1,1.1091748898349012,0
,,0,-0.12289121297482433,0
,,0,2.5865155205057526,0
,,1,-0.26263813267141217,0
,,0,-1.0601162673804425,0
,,0,0.03747196329276865,0
,,0,1.0920863666826015,0
,,1,-1.2104123025868843,0
,,0,0.2375854139008638,0
,,0,-1.732454924964291,0
,,0,-0.11376847242604583,0
,,0,-0.9324456766772471,0
,,0,1.438846885215358,0
,,0,0.852451581630135,0
,,0,0.10286058827689236,0
,,0,1.05890598239459,0
,,1,0.3001079706562042,0
,,0,0.6738209104477931,0
,,0,1.3768775093109884,0
,,0,-0.32648193910207024,0
,,0,-0.18738681982543995,0
,,1,1.6203467781495358,0
,,0,0.3269565554451769,0
,,0,-0.699503541671852,0
,,1,1.0773310973299188,0
,,0,-0.6957183828098221,0
,,1,0.3623405701082802,0
,,1,0.503939374533476,0
,,0,0.30209596032242414,0
,,1,-0.6120336230914053,0
,,0,0.7958982781604378,0
,,0,-1.3966771988687947,0
,,0,-1.2815603152183965,0
,,1,-1.2002162586663139,0
,,1,1.8365703965241507,0
,,1,2.058028008139711,0
,,0,0.5800457430823415,0
,,0,-0.3342878859583392,0
,,1,-1.047426554729566,0
,,0,0.3170331793166403,0
,,1,-0.4266149876786966,0
,,1,-1.4292358038152773,0
,,1,-2.103204348060406,0
,,0,0.5347797200399027,0
,,0,-0.633286907566063,0
,,0,0.0819872179164063,0
,,0,0.14790416100355364,0
,,0,-0.2555908077119946,0
,,0,-0.4775996685018773,0
,,0,1.2610912181066185,0
,,1,-0.02430111090969363,0
,,0,0.8845867493411458,0
,,0,-1.1018095077108934,0
,,0,-1.103655387036334,0
,,0,0.21509123505385178,0
,,0,-1.9863281635014731,0
,,1,0.598297598143871,0
,,1,1.0409018330038635,0
,,0,0.4912080533548089,0
,,0,-0.658052715537316,0
,,0,-0.7643836809618537,0
,,1,-0.11367755456978229,0
,,0,-1.1132015526951418,0
,,0,0.08819518999767023,0
,,0,-0.05876925070634527,0
,,0,-0.6071391240971419,0
,,0,0.3582012202560226,0
,,1,0.5531966323679264,0
,,1,0.2510264677578811,0
,,0,-0.4249817765124262,0
,,0,0.7635132439062644,0
,,1,1.2374600218462077,0
,,0,0.4222102262658249,0
,,1,-1.0588555040056613,0
,,0,-1.348313137656694,0
,,0,-0.011998735529709053,0
,,0,0.06479365622360565,0
,,0,0.6774485307902163,0
,,0,-0.6693065241902112,0
,,0,0.2964304997512709,0
,,0,0.09091391263798945,0
,,0,-1.3819386303409713,0
,,0,0.37060946393420724,0
,,0,0.7556084723187217,0
,,1,0.5380042829989987,0
,,0,-0.15044548524263718,0
,,0,1.1608797215720013,0
,,1,-1.3315456328710122,0
,,1,-0.6849608166768494,0
,,0,0.27546315847241754,0
,,0,0.4621351155932885,0
,,1,-0.4931599803573899,0
,,1,1.0418500201030436,0
,,1,0.10903675231651595,0
,,0,-0.3011320792695576,0
,,1,-1.3461053343332914,0
,,1,0.2973707656844314,0
,,1,-0.12287006590321996,0
,,0,1.7277374242495698,0
,,1,-0.2665872691717474,0
,,1,0.5694399326790875,0
,,1,-0.6867570143968933,0
,,0,0.2982621975021885,0
,,1,-0.3706666114971874,0
,,1,0.8696269036462942,0
,,1,0.03357085663455108,0
,,0,-1.186039099422769,0
,,0,-0.14343503631696516,0
,,0,0.14694677516218033,0
,,1,0.6388042988562883,0
,,0,-0.9593910239012798,0
,,1,-0.7748941822179013,0
